,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
594,1636148068921376768,Gaia DR3 604904332136281856,604904332136281856,1157056119,2016.0,132.9247191996306,0.014406592,11.726992089258353,0.006628753,1.1539230126758735,0.017026555,67.771965,11.384536,-11.039257117823222,0.017549124,-2.7825287420945317,0.011698074,-0.18277039,-0.25216347,-0.016606407,0.15001506,0.15798962,0.10302565,0.014340836,0.26932696,-0.24069054,-0.0844876,387,387,387,0,-1.8997587,510.32526,0.041543692,2.152633,31,False,1.5743712,,,,,,,,44,17,0.024656143,47,7,0,0.055060424,15.735927,0,0,0.93121034,,,,,,,,,False,410,177513.02284050002,32.822353,5408.2964,12.564291,44,98477.60604448178,49.989162,1969.9791,12.855199,43,113061.95987086085,38.279766,2953.5698,12.114604,1.1916847,0,1,0,1,0,0.74059486,0.29090786,0.449687,38.515205,4.5700603,1,20,7,11,19.866573,12.971615,0.0,851.4507,61.320927,6000.0,4.5,-0.25,111,,,,11.930511,0.024416205,13,,NOT_AVAILABLE,215.82230049883637,31.95430971661171,132.07438175470432,-5.665189448883493,False,False,0,True,True,False,False,False,True,True,False,1.0423116e-13,5.206294e-13,0.9997813,5989.354,5965.249,6017.6055,3.8085,3.7996,3.82,-0.3992,-0.421,-0.3855,876.0776,867.5759,881.4905,0.0239,0.0113,0.0401,0.0203,0.0096,0.034,0.0109,0.0051,0.0183,PHOENIX,0.11063098428716422
615,1636148068921376768,Gaia DR3 604915705209528320,604915705209528320,92763742,2016.0,132.73604801230857,0.019785738,11.831840970803485,0.011636942,1.169611904446264,0.023871653,48.99585,11.208633,-10.78604675666939,0.023428924,-3.0487157572726113,0.018049316,-0.26086584,-0.17506348,-0.12535425,0.1309382,0.12656228,0.13189347,-0.15351854,0.34843802,-0.10532434,-0.2599824,359,0,358,1,-0.9022358,336.57867,0.0,0.0,31,False,1.5435333,,,,,,,,41,18,0.034586348,43,10,0,0.07388494,16.62754,0,0,0.9653034,0.22425705,0.5099628,0.141271,0.3132829,-168.97754,11.307467,-55.378036,-21.649002,False,372,30393.779289327904,5.599794,5427.66,14.480405,42,15957.768902595339,19.820757,805.1039,14.831112,39,20577.0743397667,19.62378,1048.5786,13.964437,1.20205,0,3,0,2,0,0.8666754,0.35070705,0.5159683,40.304485,5.7483916,2,19,1,13,5.1566877,,,902.36163,,5750.0,4.0,0.0,222,,,,13.624249,0.10346739,19,,NOT_AVAILABLE,215.6190489863936,31.83050919327657,131.86713927586277,-5.614474963842984,False,False,0,False,False,False,False,False,True,True,False,1.0360651e-13,5.175093e-13,0.9998432,5563.239,5554.252,5578.858,4.4156,4.4017,4.428,-0.3729,-0.3874,-0.3564,825.3074,808.0695,847.7685,0.006,0.0017,0.0141,0.005,0.0014,0.0117,0.0027,0.0007,0.0063,PHOENIX,0.11366054915431835
617,1636148068921376768,Gaia DR3 604923126912959104,604923126912959104,673045190,2016.0,132.88354241088408,0.013541382,11.91905446290901,0.0073755174,1.1911351747846974,0.017036848,69.91524,11.332895,-11.002818180143164,0.016830955,-2.71523604682063,0.012119233,-0.25106844,-0.087696865,-0.106614694,0.100343294,0.051206306,0.07984108,-0.084065706,0.44101894,-0.27797773,-0.2537324,440,0,439,1,0.2456304,443.5917,0.0,0.0,31,False,1.5589644,,,,,,,,50,18,0.024857134,52,10,0,0.05831237,16.978731,0,0,1.0075787,0.28482985,0.56162196,0.24527933,0.2543156,-164.64868,8.6440115,-50.499287,-17.1693,False,450,74959.3691626286,11.59156,6466.719,13.500302,47,40486.5193717343,26.925314,1503.66,13.820266,46,49273.31080751568,23.2751,2116.9966,13.016366,1.1974465,0,0,0,0,0,0.80389977,0.31996346,0.4839363,32.026264,5.838366,2,26,9,14,12.988812,,,902.3619,,5750.0,4.5,-0.5,101,,,,12.726762,0.07288647,18,,NOT_AVAILABLE,215.59678159459884,31.998086849212903,131.9829085791674,-5.491338850350722,False,False,0,False,False,False,False,False,True,True,False,1.0525818e-13,5.2575934e-13,0.9996796,5671.9443,5666.439,5681.7456,4.2267,4.218,4.2363,-0.3864,-0.3952,-0.3755,776.399,762.8206,788.4256,0.0051,0.0014,0.0112,0.0043,0.0012,0.0094,0.0023,0.0006,0.0051,MARCS,0.11389155476678031
626,1636148068921376768,Gaia DR3 604904950611554432,604904950611554432,817544869,2016.0,132.95912721713935,0.021848833,11.768575771671733,0.01091379,1.1781231211794791,0.026172591,45.013622,11.493764,-11.119215761528935,0.027488122,-2.9102662518697855,0.018796878,-0.1424827,-0.123477295,-0.0610642,0.101793624,0.02159636,0.053599723,-0.026398765,0.32968995,-0.32574368,-0.0946564,402,402,399,3,9.095986,1443.7986,0.15778713,31.961859,31,False,1.4923391,,,,,,,,45,18,0.03889868,51,9,0,0.04677971,13.401682,0,0,1.3400137,,,,,,,,,False,421,1174497.642867735,345.4268,3400.1348,10.512736,45,553218.1802740697,523.24384,1057.2856,10.981301,44,884923.9762158429,537.22534,1647.2119,9.8806305,1.2244743,0,0,0,0,0,1.1006708,0.468565,0.6321058,37.073723,0.9066027,1,21,6,11,92.10988,25.553856,0.0,851.5248,9.444838,4750.0,2.5,0.25,222,11.169076,1.9488459,12,9.644314,0.00723125,12,101.26736,NOT_AVAILABLE,215.79444225145352,32.00232664029153,132.09557511046503,-5.616003916965705,False,False,2,True,True,True,False,False,False,True,False,1.0297496e-13,5.143547e-13,0.9999057,4941.997,4939.16,4944.817,2.602,2.5894,2.6176,-0.3357,-0.338,-0.334,757.8086,745.0525,768.5259,0.0108,0.0082,0.0135,0.0086,0.0065,0.0107,0.0045,0.0034,0.0057,PHOENIX,0.11456820650894056
640,1636148068921376768,Gaia DR3 604904469575229696,604904469575229696,146064399,2016.0,132.9414876335358,0.014700654,11.735921979596027,0.007214234,1.1453005274060561,0.016982662,67.43941,11.349805,-10.950138276874945,0.018385055,-2.985389678677298,0.012412628,-0.15830164,-0.15257837,-0.04521636,0.07186975,0.07913113,0.046991445,-0.001792079,0.24815845,-0.23882866,-0.1234389,404,0,401,3,0.51586246,420.92816,0.0,0.0,31,False,1.5763237,,,,,,,,46,18,0.025845248,50,8,0,0.07682548,15.056514,1,0,1.0175395,0.34241968,0.61053705,0.25114644,0.2466091,-166.22076,6.6288934,-51.726784,-13.026266,False,397,95087.02635092963,16.232162,5857.9395,13.2420635,45,53028.46633316433,27.817451,1906.3021,13.527269,44,60354.575696718224,29.636396,2036.5018,12.79612,1.1924133,0,1,0,1,0,0.7311497,0.28520584,0.44594383,32.751556,2.2793896,2,19,1,11,11.739406,,,851.3767,,6000.0,4.5,-0.25,111,,,,12.594855,0.030284459,18,,NOT_AVAILABLE,215.8208605935342,31.972959294258416,132.08781376440538,-5.652126744757414,False,False,0,True,True,False,False,False,True,True,False,1.07193165e-13,5.3542446e-13,0.99948806,6067.2734,6059.1216,6076.453,4.076,4.0655,4.086,-0.3413,-0.3472,-0.3349,834.6603,824.8521,845.8644,0.0354,0.0307,0.0402,0.0301,0.0261,0.0342,0.0162,0.014,0.0184,PHOENIX,0.11622046559102155
641,1636148068921376768,Gaia DR3 604904297776551680,604904297776551680,147889287,2016.0,132.91136132228402,0.01800684,11.710377882388086,0.008829742,1.1001952338359602,0.021500237,51.171307,11.397356,-11.039626963471143,0.022457322,-2.8330817111997577,0.01530781,-0.23277797,-0.21167174,-0.0710161,0.07860718,0.12782358,0.060641456,-0.006715974,0.26892704,-0.22755991,-0.121244945,398,0,394,4,-0.67508686,373.2602,0.0,0.0,31,False,1.565268,,,,,,,,45,17,0.031690467,48,8,0,0.053059727,11.455679,0,0,0.975045,0.35062343,0.61016065,0.2358421,0.23126663,-168.26036,7.9297185,-53.090492,-12.642126,False,417,48246.688077276296,8.373997,5761.489,13.978698,47,26385.74169945357,18.872438,1398.1099,14.285119,46,31331.291400802507,15.005967,2087.922,13.50795,1.19629,0,0,0,0,0,0.7771692,0.30642128,0.47074795,37.327187,6.4846344,2,20,7,10,6.4296784,,,851.5247,,5750.0,4.5,-0.25,111,,,,13.298345,0.05991383,13,,NOT_AVAILABLE,215.83360860163248,31.93546750495989,132.06627886586026,-5.68473655068757,False,False,0,False,False,False,False,False,False,True,False,1.0442868e-13,5.21616e-13,0.99976176,5907.128,5889.076,5919.1353,4.3063,4.2967,4.3168,-0.4036,-0.4171,-0.393,883.2125,868.3755,897.9534,0.0467,0.038,0.0534,0.0394,0.032,0.0451,0.0212,0.0172,0.0243,PHOENIX,0.11632504318765427
668,1636148068921376768,Gaia DR3 604923848467467648,604923848467467648,1319695808,2016.0,132.86615190719334,0.012627133,11.928030936523623,0.0070193647,1.1501108560585707,0.015653552,73.47284,11.323027,-11.065444578233787,0.015574826,-2.4014324273925496,0.011134514,-0.22394072,-0.0706664,-0.13098225,0.07380703,0.054482907,0.06994218,-0.10473973,0.42680266,-0.27977645,-0.22627817,403,8,403,0,0.32070422,427.45908,0.0,0.0,31,False,1.5632755,,,,,,,,47,19,0.022847548,49,10,0,0.070999175,17.172863,0,0,1.010548,,,,,,,,,False,412,102466.4475223999,19.568178,5236.3813,13.1609125,44,55792.99980743465,26.635735,2094.6672,13.472093,43,66816.78943036927,34.45625,1939.1777,12.685681,1.1965847,0,1,0,0,0,0.7864113,0.3111801,0.47523117,37.78893,2.134748,2,24,5,15,16.799026,,,902.3619,,6000.0,4.5,0.0,222,,,,12.418203,0.033387005,19,,NOT_AVAILABLE,215.57878682159676,31.986374596244662,131.96400697129565,-5.487326903169534,False,False,0,False,False,False,False,False,True,True,False,1.0423116e-13,5.206294e-13,0.9997813,5737.3467,5732.8223,5746.34,4.1308,4.1234,4.1367,-0.2901,-0.2975,-0.2801,819.5441,810.3485,830.2694,0.004,0.001,0.0097,0.0033,0.0008,0.0082,0.0018,0.0004,0.0044,MARCS,0.11908958014151119
670,1636148068921376768,Gaia DR3 604922920754523136,604922920754523136,1118233935,2016.0,132.90458932171813,0.012602717,11.916652622822426,0.0068723876,1.1466871609564244,0.015816992,72.49717,11.203364,-10.814863037037977,0.015375702,-2.9247398888522333,0.0108674485,-0.2127642,-0.02432258,-0.057372827,0.12735279,0.0616591,0.109716855,-0.08423732,0.46636474,-0.23953888,-0.22681239,410,0,409,1,-1.4249268,414.04892,0.0,0.0,31,False,1.5707076,,,,,,,,47,18,0.022604173,50,9,2,0.055540413,15.809751,0,0,0.94948137,0.24279161,0.55824304,0.2402865,0.2919946,-166.37448,7.090889,-52.248104,-17.124105,False,419,111977.66387558234,18.288177,6122.9536,13.064538,45,61940.71848781984,43.328964,1429.5453,13.358602,45,71984.31579756977,32.686443,2202.2683,12.604801,1.1959977,0,1,0,0,0,0.7538004,0.29406357,0.45973682,34.25387,1.6457658,2,23,7,14,16.585384,,,902.3619,,5750.0,4.5,-0.5,101,,,,12.343464,0.029484108,16,,NOT_AVAILABLE,215.60949783528375,32.015794858486196,132.00347304211476,-5.488048933047174,False,False,0,True,True,False,False,False,True,True,False,1.03460744e-13,5.167812e-13,0.9998576,6036.3623,6027.888,6047.9287,3.9758,3.9611,3.989,-0.3771,-0.3852,-0.3685,856.0801,840.8095,872.4616,0.074,0.0695,0.0795,0.0629,0.059,0.0675,0.0338,0.0317,0.0364,PHOENIX,0.11928722322239126
673,1636148068921376768,Gaia DR3 604918316549771264,604918316549771264,1090242301,2016.0,132.97224917790228,0.013862956,11.805787369253986,0.007175679,1.1796680102998034,0.0174188,67.72384,11.797103,-11.459033780124834,0.01729948,-2.803959890324898,0.012272881,-0.20515144,-0.04237074,-0.14441453,0.022310214,-0.0031491774,0.020016458,-0.00037941904,0.42961946,-0.3336837,-0.24158622,399,399,399,0,0.42243627,622.97656,0.060138866,4.650972,31,True,1.575164,,,,,,,,45,17,0.025454206,50,10,0,0.052005704,21.176275,0,0,1.0142362,,,,,,,,,False,412,174632.68477197213,35.631496,4901.076,12.582053,48,97036.84503822889,50.319115,1928.4291,12.871201,48,110939.10217152217,44.915768,2469.9368,12.135184,1.1909337,0,0,0,0,0,0.7360163,0.28914738,0.4468689,36.01943,2.1114874,1,22,5,12,22.218088,2.2245135,0.3538517,882.93304,18.954678,6000.0,4.5,-0.5,101,,,,11.909083,0.04348584,17,21.689665,NOT_AVAILABLE,215.76093733074532,32.02957809055498,132.0978085155368,-5.576700443603342,False,False,0,True,True,True,False,False,False,True,False,1.0453929e-13,5.221685e-13,0.9997508,,,,,,,,,,,,,,,,,,,,,,,0.11973038125878029
682,1636148068921376768,Gaia DR3 604922886394972160,604922886394972160,1567509567,2016.0,132.92173740543262,0.013958195,11.908062443017352,0.006892994,1.2049308891291945,0.017172018,70.168274,11.441494,-11.067134202425379,0.017685043,-2.9028143256332104,0.01188625,-0.20794797,-0.05444559,-0.26266998,0.03130345,0.12358072,0.0903842,-0.13493618,0.39580783,-0.36363614,-0.17389062,416,400,416,0,-0.53338873,606.827,0.05663561,4.2974544,31,False,1.57478,,,,,,,,48,18,0.025753556,51,10,0,0.06149565,13.543958,0,0,0.98064786,,,,,,,,,False,438,164639.57034488913,30.62808,5375.4453,12.646031,46,91430.20969308,55.665142,1642.5038,12.935818,47,104878.47624488945,42.889347,2445.327,12.196179,1.1923542,0,0,0,0,0,0.7396383,0.28978634,0.449852,34.022377,1.3122973,1,28,6,16,23.654154,0.6199352,0.13834248,902.3619,23.421196,6250.0,4.0,0.0,222,,,,11.991996,0.012023484,22,23.813707,NOT_AVAILABLE,215.62696988140917,32.0274514051874,132.02204127328267,-5.49174967639199,False,False,0,True,True,True,False,False,True,True,False,1.0414262e-13,5.2018714e-13,0.99979013,6019.7993,5999.997,6045.283,3.8107,3.8042,3.818,-0.4036,-0.4136,-0.3865,913.93,908.2436,918.3998,0.0414,0.0297,0.0554,0.0352,0.0252,0.0471,0.019,0.0136,0.0254,PHOENIX,0.12060461184108498
686,1636148068921376768,Gaia DR3 604922096120852864,604922096120852864,1202866235,2016.0,132.7531291445454,0.021751765,11.88651239109607,0.012332814,1.0858336353173075,0.025595553,42.422745,11.2062845,-10.843966615047998,0.025864204,-2.8265191406257495,0.020465232,-0.30960998,-0.21825846,-0.12502238,0.08863504,0.07071544,0.060004894,-0.09333277,0.2234116,-0.1898474,-0.22017431,349,0,347,2,-1.736227,306.06265,0.0,0.0,31,False,1.5363307,,,,,,,,40,18,0.0375563,44,9,0,0.068932205,16.843266,0,2,0.93340105,0.3067884,0.5398833,0.18886165,0.21396388,-158.86682,13.716843,-46.799698,-19.911718,False,357,27049.19598543905,5.857959,4617.512,14.606981,40,14008.076284272594,15.239595,919.1895,14.972596,37,18545.555766074558,14.383865,1289.3304,14.077296,1.2034972,0,2,0,0,0,0.8952999,0.3656149,0.529685,36.435135,4.5676084,2,20,3,14,5.4090276,,,902.3617,,5000.0,3.5,0.0,222,,,,13.652028,0.09755073,19,,NOT_AVAILABLE,215.56880879629767,31.86855098003191,131.8684041792127,-5.557318841815564,False,False,0,False,False,False,False,False,True,True,False,1.0270511e-13,5.1300717e-13,0.99993235,5475.723,5463.328,5501.784,4.3946,4.3778,4.4093,-0.3723,-0.3875,-0.3504,877.0905,853.33,903.3045,0.0096,0.0029,0.0232,0.0079,0.0024,0.0191,0.0042,0.0013,0.0102,PHOENIX,0.12183801642311656
687,1636148068921376768,Gaia DR3 604904847532342272,604904847532342272,1627421891,2016.0,132.95878233483742,0.015714344,11.750082774087561,0.007814421,1.0697105003341298,0.019006407,56.28157,11.547369,-11.11275793256915,0.020083977,-3.1382083839085446,0.013327396,-0.17107314,-0.1567224,-0.12022402,0.13104221,0.07858479,0.08817764,-0.093502946,0.32529482,-0.34184545,-0.078995146,406,0,403,3,0.71090984,419.6236,0.0,2.0147615e-15,31,False,1.5667409,,,,,,,,46,18,0.02844255,50,9,0,0.055362727,11.469748,0,0,1.0244586,0.29818928,0.59051806,0.2166982,0.27667204,-164.75598,5.4917827,-51.675407,-16.325151,False,429,66487.05447329293,11.148619,5963.703,13.630524,32,36687.05044464051,38.824203,944.95306,13.92726,33,43424.75520721331,34.401085,1262.3077,13.153552,1.2049234,4,1,0,0,0,0.77370834,0.29673672,0.47697163,43.56537,4.7430677,2,13,6,8,6.5587964,,,833.4475,,5750.0,4.0,-0.25,111,,,,12.969773,0.054685183,7,,NOT_AVAILABLE,215.81407372361042,31.994269074477472,132.10031027616174,-5.633889625766852,False,False,0,True,True,False,False,False,False,True,False,1.0565753e-13,5.2775406e-13,0.9996401,,,,,,,,,,,,,,,,,,,,,,,0.1221823172243178
688,1636148068921376768,Gaia DR3 604923882827217024,604923882827217024,1567687372,2016.0,132.8279619457319,0.015928455,11.930467749019583,0.009326491,1.1423449412242836,0.019076217,59.883198,11.283176,-10.86571156811058,0.019132648,-3.040785647484361,0.015037432,-0.2520008,-0.18437107,-0.08832614,0.05570649,0.07619383,0.037016355,-0.0059679938,0.30907655,-0.21781777,-0.2637579,382,0,380,2,0.5170273,392.20587,0.0,0.0,31,False,1.5628049,,,,,,,,44,19,0.028163806,46,10,0,0.079603285,18.837793,0,0,1.0180441,0.32303596,0.49761367,0.21646072,0.31211516,-164.40875,11.470067,-52.84207,-22.96398,False,383,48218.16652336131,8.5908,5612.7676,13.979341,41,26210.389360738554,16.142479,1623.6904,14.292358,41,31375.605419214044,20.01677,1567.466,13.506415,1.19428,0,0,0,1,0,0.78594303,0.31301785,0.4729252,39.633595,3.7087615,2,21,3,13,8.495203,,,882.9331,,5750.0,4.5,-0.25,111,,,,13.234348,0.04568164,19,,NOT_AVAILABLE,215.5577869041859,31.95343936537197,131.92721689224405,-5.495135896023083,False,False,0,False,False,False,False,False,True,True,False,1.0405995e-13,5.1977417e-13,0.99979824,5747.8228,5743.2935,5755.0376,4.3385,4.33,4.3464,-0.2942,-0.3033,-0.2842,818.4286,806.9449,830.8467,0.0035,0.0009,0.0084,0.003,0.0007,0.007,0.0016,0.0004,0.0038,MARCS,0.12238973508125567
690,1636148068921376768,Gaia DR3 604921885666815360,604921885666815360,882203812,2016.0,132.73464294508156,0.016438823,11.858122866449648,0.009275141,1.1674430580671058,0.019904815,58.65129,11.456756,-10.97677758088398,0.019672114,-3.2814025119760917,0.015525387,-0.30247086,-0.18131405,-0.12884061,0.08688189,0.13730843,0.102009475,-0.06818758,0.32520205,-0.0683842,-0.28945366,395,0,395,0,-0.75423187,372.5908,0.0,0.0,31,False,1.5630573,,,,,,,,45,18,0.029194055,47,10,0,0.067137614,17.434486,0,0,0.97226924,0.29094324,0.5544042,0.20540024,0.22920297,-168.363,11.440742,-52.19753,-18.084118,False,389,49120.07611423519,9.03815,5434.749,13.959219,45,26713.09757037436,23.884825,1118.413,14.271731,42,31989.688089058734,24.97568,1280.8335,13.485371,1.1950874,0,0,0,0,0,0.78636074,0.3125124,0.47384834,34.76415,3.1272454,2,22,7,14,8.270805,,,902.36163,,6000.0,4.0,0.0,222,,,,13.167408,0.06953772,16,,NOT_AVAILABLE,215.59027133835534,31.84025074201337,131.85864662143643,-5.589551256399019,False,False,0,True,True,False,False,False,True,True,False,1.0442868e-13,5.21616e-13,0.99976176,5746.9395,5737.1074,5767.1,4.3332,4.3046,4.3461,-0.3236,-0.338,-0.3004,814.5522,796.082,860.0508,0.0083,0.002,0.0216,0.007,0.0017,0.0182,0.0038,0.0009,0.0098,MARCS,0.12274066361837442
691,1636148068921376768,Gaia DR3 604921924322164608,604921924322164608,1401186967,2016.0,132.74227388877856,0.012231086,11.87286832465289,0.006706983,1.2046753934273817,0.013997623,86.06286,11.502551,-11.17780767777843,0.01466739,-2.713906719888847,0.010795924,-0.28878927,-0.2466419,-0.19973092,0.12874468,0.084162466,0.086304225,-0.19485453,0.050746,-0.19755147,-0.12664029,358,349,358,0,-3.7542167,386.6995,0.0,0.0,31,False,1.487986,,,,,,,,41,18,0.020758696,43,10,0,0.07554746,14.311878,1,0,0.86119103,,,,,,,,,False,368,169437.7437505285,28.86576,5869.852,12.614841,40,79070.37942343473,36.70896,2153.9802,13.093508,39,128242.78195536582,55.477734,2311.6082,11.977813,1.2235359,0,1,0,1,0,1.115695,0.4786663,0.6370287,33.464592,0.64047486,1,23,9,14,25.834877,0.13119899,0.5838041,851.37695,10.909992,5000.0,3.5,0.0,222,7.698478,11.828096,9,11.735575,0.025170896,14,26.0862,NOT_AVAILABLE,215.57817682291045,31.85319856769176,131.86185021183027,-5.573332993265589,False,False,0,True,True,True,False,False,True,True,False,1.0240456e-13,5.1150566e-13,0.99996215,4958.245,4952.875,4961.992,3.4334,3.4219,3.4465,-0.0181,-0.0235,-0.0119,908.9984,891.996,921.9926,0.1231,0.1175,0.127,0.098,0.0936,0.1012,0.0518,0.0494,0.0535,MARCS,0.12276249165357753
692,1636148068921376768,Gaia DR3 604904847532342528,604904847532342528,87809689,2016.0,132.95919551465744,0.021411816,11.749179294577926,0.011198729,1.0584768707355112,0.025310308,41.819992,11.198268,-10.795761707672012,0.027674025,-2.975355974228978,0.018608602,-0.16158098,-0.092493474,-0.0707652,0.11538804,0.03028433,0.07527502,-0.08117571,0.28469816,-0.2866881,-0.044745617,383,0,383,0,13.895913,912.43774,0.13901311,15.43646,31,False,1.5622363,,,,,,,,43,18,0.038799692,47,9,0,0.060194496,12.390739,0,0,1.5448086,0.29116136,0.5669335,0.21867187,0.2803539,-162.88783,5.5735826,-50.5168,-19.22781,False,412,87119.60775330548,13.312998,6543.951,13.337077,41,47538.874212661845,29.367025,1618.784,13.64592,38,57045.656483499144,24.388487,2339.0405,12.857339,1.2004707,0,2,0,0,0,0.7885809,0.30884266,0.47973824,33.46418,3.0409813,2,16,7,9,9.825864,,,851.45074,,5750.0,4.5,-0.25,101,,,,12.559629,0.105966866,9,,NOT_AVAILABLE,215.81524084746505,31.994257578140527,132.10094868612006,-5.63464875343706,False,False,1,False,False,False,False,False,True,True,False,1.0819808e-13,5.4044394e-13,0.9993886,5720.6367,5719.152,5722.528,4.1906,4.181,4.1992,-0.3266,-0.3329,-0.3204,787.9479,775.5462,801.8767,0.0005,1e-04,0.0014,0.0004,0.0,0.0012,0.0002,0.0,0.0007,MARCS,0.12297941091323362
702,1636148068921376768,Gaia DR3 604911096708974080,604911096708974080,1671332407,2016.0,132.74850835612648,0.024341628,11.735563638581532,0.013921955,1.1325352100806463,0.029325943,38.618885,11.690624,-11.312626906544054,0.030668473,-2.9487575639730133,0.026175065,-0.3146807,-0.12467355,-0.061710168,-0.060937036,0.19002925,-0.01484598,0.09156555,0.121489294,0.104428336,-0.34324571,363,0,363,0,6.4861655,570.2551,0.120122105,6.0759096,31,False,1.5153549,,,,,,,,41,17,0.046200607,44,9,0,0.08339997,12.733953,0,0,1.25094,0.30439246,0.5614299,0.23610339,0.18953975,-177.33398,13.206919,-55.8512,-19.557693,False,379,32023.397373767944,5.680929,5637.0,14.423698,38,15864.308339642368,18.124737,875.2849,14.837489,38,22939.038763514538,18.427315,1244.839,13.8464575,1.2117187,0,1,0,1,0,0.99103165,0.4137907,0.57724094,34.41451,4.626271,2,21,3,14,5.5871644,,,902.3616,,5500.0,4.0,0.0,222,,,,13.516953,0.06783418,18,,NOT_AVAILABLE,215.7279494759542,31.801271131477915,131.90518448840493,-5.703832373838421,False,False,0,True,True,False,False,False,False,True,False,1.0423116e-13,5.206294e-13,0.9997813,,,,,,,,,,,,,,,,,,,,,,,0.12414840601142668
717,1636148068921376768,Gaia DR3 604915602131975552,604915602131975552,1412740794,2016.0,132.72230061209459,0.024860146,11.815933260612363,0.013622908,1.1715919974337545,0.030377688,38.567516,11.211204,-10.867316815946724,0.029907694,-2.7554508027922875,0.023793107,-0.31005505,-0.19604023,-0.08278684,0.049736023,0.18194439,0.08636234,-0.05050012,0.28499308,-0.029228073,-0.30401984,397,0,396,1,0.17369981,411.75974,0.0,0.0,95,False,,1.5171766,0.0048771077,0.008587893,-0.18077981,-0.04723284,-0.036055557,0.13309398,46,17,0.044300716,48,48,0,0.067479014,16.090685,0,0,1.0053695,0.3409611,0.5822248,0.23749003,0.1969304,-171.47862,11.908448,-53.52461,-15.249521,False,408,19375.175947292373,5.004417,3871.6152,14.969253,44,9754.932758269999,16.052656,607.6834,15.365481,43,13640.378940619574,12.304151,1108.5999,14.41083,1.207489,0,0,0,0,0,0.95465183,0.3962288,0.55842304,38.337154,7.38193,2,10,2,8,2.9869974,,,870.8796,,5500.0,4.5,0.0,0,,,,13.928974,0.35395458,9,,NOT_AVAILABLE,215.6294281625564,31.81163239519635,131.85846045263014,-5.633435785017006,False,False,0,True,True,False,False,False,True,True,False,1.0290279e-13,5.1399455e-13,0.99991286,5341.7734,5318.8784,5366.036,4.5577,4.5479,4.5719,-0.3414,-0.3665,-0.3168,713.7555,701.996,725.7638,0.0336,0.0205,0.0473,0.0274,0.0167,0.0386,0.0146,0.0089,0.0206,PHOENIX,0.12514169785969337
